HDR,FORECAST DAY AND DAY AHEAD DEMAND DATA
DAIG,20211018,27,N,20211018034500,38109
DAIG,20211018,28,N,20211018034500,37980
DAIG,20211018,29,N,20211018034500,37037
DAIG,20211018,30,N,20211018034500,37003
DAIG,20211018,31,N,20211018034500,36442
DAIG,20211018,32,N,20211018034500,36531
DAIG,20211018,33,N,20211018034500,37827
DAIG,20211018,34,N,20211018034500,38322
DAIG,20211018,35,N,20211018034500,39957
DAIG,20211018,36,N,20211018034500,40125
DAIG,20211018,37,N,20211018034500,40413
DAIG,20211018,38,N,20211018034500,40429
DAIG,20211018,39,N,20211018034500,39407
DAIG,20211018,40,N,20211018034500,39162
DAIG,20211018,41,N,20211018034500,37397
DAIG,20211018,42,N,20211018034500,35214
DAIG,20211018,43,N,20211018034500,33496
DAIG,20211018,44,N,20211018034500,31932
DAIG,20211018,45,N,20211018034500,29926
DAIG,20211018,46,N,20211018034500,28780
DAIG,20211018,47,N,20211018034500,23102
DAIG,20211018,48,N,20211018034500,21109
DAIG,20211019,1,N,20211018034500,20655
DAIG,20211019,2,N,20211018034500,20259
DAIG,20211019,3,N,20211018034500,19913
DAIG,20211019,4,N,20211018034500,19621
DAIG,20211019,5,N,20211018034500,19385
DAIG,20211019,6,N,20211018034500,19240
DAIG,20211019,7,N,20211018034500,19161
DAIG,20211019,8,N,20211018034500,19070
DAIG,20211019,9,N,20211018034500,19077
DAIG,20211019,10,N,20211018034500,19099
DATF,20211018,1,N,20211017224500,22453
DATF,20211018,2,N,20211017231500,22078
DATF,20211018,3,N,20211017234500,21893
DATF,20211018,4,N,20211018001500,21788
DATF,20211018,5,N,20211018004500,21901
DATF,20211018,6,N,20211018011500,21575
DATF,20211018,7,N,20211018014500,21244
DATF,20211018,8,N,20211018021500,21070
DATF,20211018,9,N,20211018024500,20926
DATF,20211018,10,N,20211018031500,21075
DATF,20211018,11,N,20211018034500,21242
DATF,20211018,12,N,20211018034500,22224
DATF,20211018,13,N,20211018034500,24871
DATF,20211018,14,N,20211018034500,27690
DATF,20211018,15,N,20211018034500,30993
DATF,20211018,16,N,20211018034500,32506
DATF,20211018,17,N,20211018034500,33497
DATF,20211018,18,N,20211018034500,33610
DATF,20211018,19,N,20211018034500,34017
DATF,20211018,20,N,20211018034500,34330
DATF,20211018,21,N,20211018034500,34222
DATF,20211018,22,N,20211018034500,34108
DATF,20211018,23,N,20211018034500,34344
DATF,20211018,24,N,20211018034500,34466
DATF,20211018,25,N,20211018034500,34739
DATF,20211018,26,N,20211018034500,34265
DATF,20211018,27,N,20211018034500,34123
DATF,20211018,28,N,20211018034500,33933
DATF,20211018,29,N,20211018034500,34031
DATF,20211018,30,N,20211018034500,34155
DATF,20211018,31,N,20211018034500,34288
DATF,20211018,32,N,20211018034500,34550
DATF,20211018,33,N,20211018034500,35207
DATF,20211018,34,N,20211018034500,36155
DATF,20211018,35,N,20211018034500,37254
DATF,20211018,36,N,20211018034500,37546
DATF,20211018,37,N,20211018034500,37730
DATF,20211018,38,N,20211018034500,38100
DATF,20211018,39,N,20211018034500,37462
DATF,20211018,40,N,20211018034500,36723
DATF,20211018,41,N,20211018034500,35630
DATF,20211018,42,N,20211018034500,34003
DATF,20211018,43,N,20211018034500,32098
DATF,20211018,44,N,20211018034500,30508
DATF,20211018,45,N,20211018034500,28587
DATF,20211018,46,N,20211018034500,26717
DATF,20211018,47,N,20211018034500,24904
DATF,20211018,48,N,20211018034500,23508
DATF,20211019,1,N,20211018034500,22831
DATF,20211019,2,N,20211018034500,22353
DATF,20211019,3,N,20211018034500,22360
DATF,20211019,4,N,20211018034500,22336
DATF,20211019,5,N,20211018034500,22096
DATF,20211019,6,N,20211018034500,21690
DATF,20211019,7,N,20211018034500,21392
DATF,20211019,8,N,20211018034500,21137
DATF,20211019,9,N,20211018034500,21152
DATF,20211019,10,N,20211018034500,21286
FTR,232
