HDR,FORECAST DAY AND DAY AHEAD MARGIN AND IMBALANCE DATA
DAI,20211019,24,N,20211018174500,453
DAI,20211019,25,N,20211018174500,70
DAI,20211019,26,N,20211018174500,68
DAI,20211019,27,N,20211018174500,145
DAI,20211019,28,N,20211018174500,127
DAI,20211019,29,N,20211018174500,-279
DAI,20211019,30,N,20211018174500,-216
DAI,20211019,31,N,20211018174500,-146
DAI,20211019,32,N,20211018174500,-446
DAI,20211019,33,N,20211018174500,100
DAI,20211019,34,N,20211018174500,-214
DAI,20211019,35,N,20211018174500,589
DAI,20211019,36,N,20211018174500,-9
DAI,20211019,37,N,20211018174500,32
DAI,20211019,38,N,20211018174500,-269
DAI,20211019,39,N,20211018174500,-737
DAI,20211019,40,N,20211018174500,-182
DAI,20211019,41,N,20211018174500,-610
DAI,20211019,42,N,20211018174500,-537
DAI,20211019,43,N,20211018174500,-704
DAI,20211019,44,N,20211018174500,-521
DAI,20211019,45,N,20211018174500,298
DAI,20211019,46,N,20211018174500,1096
DAI,20211019,47,N,20211018174500,-1280
DAI,20211019,48,N,20211018174500,2
DAI,20211020,1,N,20211018174500,624
DAI,20211020,2,N,20211018174500,1098
DAI,20211020,3,N,20211018174500,1055
DAI,20211020,4,N,20211018174500,1011
DAI,20211020,5,N,20211018174500,976
DAI,20211020,6,N,20211018174500,1173
DAI,20211020,7,N,20211018174500,1382
DAI,20211020,8,N,20211018174500,1367
DAI,20211020,9,N,20211018174500,1291
DAI,20211020,10,N,20211018174500,1129
FTR,212
